,property_type,price,room_type,accommodates,wifi,parking,elevator,laundry,pool,bar,restaurant,gym,media_entertainment,air_conditioning,country
21415,Apartment,1876.5,entire_home,6,0,1,0,0,0,0,0,0,0,0,Brazil
21416,Apartment,2038.5,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
21417,Apartment,1080.0,room,2,0,0,0,0,0,0,0,0,0,0,Brazil
21418,Apartment,3402.0,entire_home,2,0,0,0,0,0,0,0,0,0,0,Brazil
21419,Apartment,4698.0,entire_home,5,0,0,0,0,0,0,0,0,0,0,Brazil
21420,Apartment,1026.0,room,2,0,1,0,0,0,0,0,0,0,0,Brazil
21421,Apartment,1701.0,room,1,0,0,0,0,0,0,0,0,0,0,Brazil
21422,Apartment,4023.0,entire_home,6,0,1,0,0,0,0,0,0,0,0,Brazil
21423,Apartment,3847.5,entire_home,6,0,1,0,0,0,0,0,0,0,0,Brazil
21424,Apartment,3402.0,room,4,0,0,0,0,0,0,0,0,0,0,Brazil
21425,Apartment,10827.0,entire_home,6,0,1,0,0,0,0,0,0,0,0,Brazil
21426,Apartment,1309.5,room,2,0,1,0,0,0,0,0,0,0,0,Brazil
21427,Apartment,8100.0,entire_home,5,0,0,0,0,0,0,0,0,0,0,Brazil
21428,Apartment,1701.0,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
21429,Apartment,2727.0,room,4,0,0,0,0,0,0,0,0,0,0,Brazil
21430,Apartment,4306.5,entire_home,6,0,1,0,0,0,0,0,0,0,0,Brazil
21431,Apartment,4252.5,entire_home,6,0,1,0,0,0,0,0,0,0,0,Brazil
21432,Apartment,5778.0,entire_home,5,0,1,0,0,0,0,0,0,0,0,Brazil
21433,Apartment,7992.0,entire_home,2,0,1,0,0,0,0,0,0,0,0,Brazil
21434,Apartment,8505.0,entire_home,12,0,1,0,0,0,0,0,0,0,0,Brazil
21435,Apartment,3402.0,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
21436,House,3847.5,entire_home,9,0,1,0,0,0,0,0,0,0,0,Brazil
21437,Apartment,2727.0,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
21438,Apartment,1363.5,room,2,0,1,0,0,0,0,0,0,0,0,Brazil
21439,Apartment,3118.5,entire_home,6,0,1,0,0,0,0,0,0,0,0,Brazil
21440,Apartment,621.0,room,2,0,0,0,0,0,0,0,0,0,0,Brazil
21441,Apartment,4306.5,entire_home,6,0,1,0,0,0,0,0,0,0,0,Brazil
21442,Apartment,10138.5,entire_home,2,0,0,0,0,0,0,0,0,0,0,Brazil
21443,Apartment,7992.0,entire_home,12,0,1,0,0,0,0,0,0,0,0,Brazil
21444,Apartment,1701.0,room,2,0,0,0,0,0,0,0,0,0,0,Brazil
21445,Apartment,621.0,room,1,0,0,0,0,0,0,0,0,0,0,Brazil
21446,Apartment,13486.5,entire_home,16,0,1,0,0,0,0,0,0,0,0,Brazil
21447,Apartment,5157.0,entire_home,5,0,1,0,0,0,0,0,0,0,0,Brazil
21448,Apartment,4023.0,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
21449,Apartment,5049.0,entire_home,6,0,1,0,0,0,0,0,0,0,0,Brazil
21450,Apartment,6750.0,room,2,0,0,0,0,0,0,0,0,0,0,Brazil
21451,Homestay,1755.0,room,2,0,1,0,0,0,0,0,0,1,0,Brazil
21452,Apartment,1188.0,room,2,0,0,0,0,0,0,0,0,0,0,Brazil
21453,Apartment,3793.5,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
21454,Apartment,1755.0,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
21455,Apartment,2727.0,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
21456,Apartment,1188.0,room,4,0,0,0,0,0,0,0,0,0,0,Brazil
21457,Apartment,6061.5,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
21458,House,2038.5,entire_home,5,0,1,0,0,0,0,0,0,0,0,Brazil
21459,Apartment,4023.0,entire_home,7,0,1,0,0,0,0,0,0,0,0,Brazil
21460,Apartment,8788.5,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
21461,Apartment,4590.0,entire_home,3,0,0,0,0,0,0,0,0,0,0,Brazil
21462,Apartment,3915.0,entire_home,2,0,1,0,0,0,0,0,0,0,0,Brazil
21463,Apartment,6682.5,entire_home,7,0,1,0,0,0,0,0,0,0,0,Brazil
21464,Apartment,3969.0,entire_home,6,0,1,0,0,0,0,0,0,0,0,Brazil
21465,Apartment,2160.0,room,2,0,1,0,0,0,0,0,0,0,0,Brazil
21466,Apartment,5386.5,entire_home,8,0,1,0,0,0,0,0,0,0,0,Brazil
21467,Apartment,4023.0,entire_home,6,0,1,0,0,0,0,0,0,0,0,Brazil
21468,Apartment,391.5,room,6,0,0,0,0,0,0,0,0,0,0,Brazil
21469,Apartment,1188.0,room,1,0,1,0,0,0,0,0,0,0,0,Brazil
21470,Apartment,675.0,room,1,0,1,0,0,0,0,0,0,0,0,Brazil
21471,Apartment,2038.5,entire_home,3,0,0,0,0,0,0,0,0,0,0,Brazil
21472,Apartment,1755.0,room,2,0,1,0,0,0,0,0,0,0,0,Brazil
21473,Apartment,13486.5,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
21474,House,2038.5,entire_home,2,0,1,0,0,0,0,0,0,0,0,Brazil
21475,Apartment,5386.5,entire_home,6,0,0,0,0,0,0,0,0,0,0,Brazil
21476,Apartment,13486.5,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
21477,Apartment,1471.5,room,2,0,1,0,0,0,0,0,0,0,0,Brazil
21478,Apartment,4698.0,entire_home,3,0,1,0,0,0,0,0,0,0,0,Brazil
21479,Apartment,1188.0,room,2,0,1,0,0,0,0,0,0,0,0,Brazil
21480,Apartment,1363.5,room,2,0,1,0,0,0,0,0,0,0,0,Brazil
21481,Apartment,2443.5,entire_home,2,0,0,0,0,0,0,0,0,1,0,Brazil
21482,Apartment,1188.0,room,3,0,0,0,0,0,0,0,0,0,0,Brazil
21483,Apartment,3226.5,entire_home,8,0,1,0,0,0,0,0,0,0,0,Brazil
21484,Apartment,958.5,room,1,0,0,0,0,0,0,0,0,0,0,Brazil
21485,Apartment,675.0,room,1,0,0,0,0,0,0,0,0,0,0,Brazil
21486,Apartment,11340.0,room,2,0,0,0,0,0,0,0,0,0,0,Brazil
21487,Apartment,13095.0,entire_home,6,0,1,0,0,0,0,0,0,0,0,Brazil
21488,Apartment,2551.5,room,2,0,0,0,0,0,0,0,0,1,0,Brazil
21489,Apartment,1080.0,room,1,0,0,0,0,0,0,0,0,0,0,Brazil
21490,House,1363.5,room,2,0,0,0,0,0,0,0,0,0,0,Brazil
21491,Apartment,2376.0,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
21492,Apartment,4698.0,entire_home,3,0,1,0,0,0,0,0,0,0,0,Brazil
21493,Apartment,3564.0,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
21494,Apartment,2038.5,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
21495,Apartment,5386.5,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
21496,Apartment,1417.5,entire_home,2,0,0,0,0,0,0,0,0,0,0,Brazil
21497,Apartment,2835.0,entire_home,2,0,0,0,0,0,0,0,0,0,0,Brazil
21498,Apartment,1984.5,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
21499,Apartment,2551.5,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
21500,Apartment,2497.5,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
21501,Apartment,958.5,room,2,0,1,0,0,0,0,0,0,0,0,Brazil
21502,Apartment,10827.0,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
21503,Apartment,7533.0,room,5,0,1,0,0,0,0,0,0,0,0,Brazil
21504,Apartment,1755.0,room,1,0,1,0,0,0,0,0,0,0,0,Brazil
21505,Apartment,3793.5,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
21506,Apartment,742.5,room,1,0,0,0,0,0,0,0,0,0,0,Brazil
21507,Apartment,1809.0,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
21508,Apartment,4023.0,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
21509,House,33723.0,entire_home,14,0,1,0,0,0,0,0,0,0,0,Brazil
21510,Apartment,8788.5,entire_home,6,0,0,0,0,0,0,0,0,0,0,Brazil
21511,Apartment,4927.5,entire_home,12,0,0,0,0,0,0,0,0,0,0,Brazil
21512,Apartment,1647.0,entire_home,3,0,1,0,0,0,0,0,0,0,0,Brazil
21513,Apartment,2727.0,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
21514,Apartment,29700.0,entire_home,8,0,1,0,0,0,0,0,0,0,0,Brazil
21515,Apartment,26973.0,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
21516,Apartment,1525.5,entire_home,12,0,1,0,0,0,0,0,0,0,0,Brazil
21517,Apartment,18873.0,entire_home,6,0,1,0,0,0,0,0,0,0,0,Brazil
21518,Apartment,11448.0,entire_home,6,0,1,0,0,0,0,0,0,0,0,Brazil
21519,Apartment,26973.0,entire_home,6,0,0,0,0,0,0,0,0,0,0,Brazil
21520,Apartment,1309.5,entire_home,2,0,0,0,0,0,0,0,0,0,0,Brazil
21521,Apartment,3915.0,entire_home,6,0,1,0,0,0,0,0,0,0,0,Brazil
21522,Apartment,7762.5,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
21523,Apartment,1080.0,room,2,0,0,0,0,0,0,0,0,0,0,Brazil
21524,Apartment,2727.0,room,1,0,0,0,0,0,0,0,0,0,0,Brazil
21525,Apartment,5548.5,entire_home,9,0,1,0,0,0,0,0,0,0,0,Brazil
21526,Apartment,850.5,entire_home,3,0,0,0,0,0,0,0,0,0,0,Brazil
21527,Apartment,5211.0,entire_home,3,0,0,0,0,0,0,0,0,0,0,Brazil
21528,Apartment,850.5,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
21529,Apartment,1026.0,entire_home,5,0,0,0,0,0,0,0,0,0,0,Brazil
21530,Apartment,904.5,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
21531,Apartment,4023.0,entire_home,3,0,0,0,0,0,0,0,0,0,0,Brazil
21532,Apartment,2038.5,room,2,0,1,0,0,0,0,0,0,0,0,Brazil
21533,Apartment,1701.0,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
21534,Apartment,1363.5,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
21535,Apartment,1876.5,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
21536,Apartment,1876.5,entire_home,2,0,0,0,0,0,0,0,0,0,0,Brazil
21537,Apartment,3280.5,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
21538,Apartment,13486.5,entire_home,6,0,0,0,0,0,0,0,0,0,0,Brazil
21539,Apartment,13486.5,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
21540,Apartment,2943.0,entire_home,5,0,1,0,0,0,0,0,0,0,0,Brazil
21541,Apartment,1363.5,entire_home,2,0,1,0,0,0,0,0,0,0,0,Brazil
21542,Apartment,1188.0,room,2,0,1,0,0,0,0,0,0,0,0,Brazil
21543,Apartment,2727.0,entire_home,3,0,1,0,0,0,0,0,0,0,0,Brazil
21544,Apartment,12123.0,entire_home,10,0,1,0,0,0,0,0,0,0,0,Brazil
21545,Apartment,958.5,room,2,0,0,0,0,0,0,0,0,0,0,Brazil
21546,Apartment,3631.5,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
21547,Apartment,2268.0,entire_home,2,0,0,0,0,0,0,0,0,0,0,Brazil
21548,Apartment,1134.0,room,2,0,1,0,0,0,0,0,0,0,0,Brazil
21549,Apartment,1647.0,entire_home,4,0,1,0,0,0,0,0,0,0,1,Brazil
21550,Apartment,2727.0,entire_home,6,0,1,0,0,0,0,0,0,0,0,Brazil
21551,Apartment,8788.5,entire_home,5,0,1,0,0,0,0,0,0,0,0,Brazil
21552,Apartment,3915.0,entire_home,7,0,1,0,0,0,0,0,0,0,0,Brazil
21553,Apartment,2268.0,room,1,0,0,0,0,0,0,0,0,0,0,Brazil
21554,Apartment,2038.5,entire_home,2,0,0,0,0,0,0,0,0,0,0,Brazil
21555,Apartment,1309.5,room,2,0,0,0,0,0,0,0,0,0,0,Brazil
21556,Apartment,1525.5,entire_home,7,0,1,0,0,0,0,0,0,0,0,Brazil
21557,Apartment,12811.5,entire_home,6,0,1,0,0,0,0,0,0,0,0,Brazil
21558,Apartment,2659.5,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
21559,Apartment,18252.0,entire_home,5,0,1,0,0,0,0,0,0,0,0,Brazil
21560,Apartment,3402.0,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
21561,Apartment,1363.5,room,3,0,0,0,0,0,0,0,0,0,0,Brazil
21562,Apartment,6750.0,entire_home,6,0,1,0,0,0,0,0,0,0,0,Brazil
21563,Apartment,9072.0,entire_home,6,0,1,0,0,0,0,0,0,0,0,Brazil
21564,Apartment,2160.0,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
21565,Apartment,8100.0,entire_home,9,0,0,0,0,0,0,0,0,0,0,Brazil
21566,Apartment,3969.0,entire_home,5,0,0,0,0,0,0,0,0,0,0,Brazil
21567,Apartment,2943.0,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
21568,Apartment,1809.0,entire_home,5,0,0,0,0,0,0,0,0,0,0,Brazil
21569,Apartment,4698.0,entire_home,6,0,0,0,0,0,0,0,0,0,0,Brazil
21570,Apartment,2727.0,room,1,0,0,0,0,0,0,0,0,0,0,Brazil
21571,Apartment,2551.5,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
21572,Apartment,1647.0,entire_home,6,0,1,0,0,0,0,0,0,0,0,Brazil
21573,Homestay,3118.5,entire_home,2,0,1,0,1,0,0,0,0,0,0,Brazil
21574,Apartment,6682.5,entire_home,7,0,0,0,0,0,0,0,0,0,0,Brazil
21575,Apartment,1593.0,entire_home,2,0,0,0,0,0,0,0,0,0,0,Brazil
21576,Apartment,2551.5,entire_home,2,0,1,0,0,0,0,0,0,0,0,Brazil
21577,Apartment,3402.0,room,2,0,1,0,0,0,0,0,0,0,0,Brazil
21578,Apartment,20115.0,entire_home,7,0,1,0,0,0,0,0,0,0,0,Brazil
21579,Apartment,1701.0,entire_home,3,0,1,0,0,0,0,0,0,0,0,Brazil
21580,Apartment,19831.5,entire_home,14,0,1,0,0,0,0,0,0,0,0,Brazil
21581,House,1363.5,room,2,0,1,0,0,0,0,0,0,0,0,Brazil
21582,Apartment,2092.5,entire_home,2,0,1,0,0,0,0,0,0,0,0,Brazil
21583,Apartment,2835.0,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
21584,Apartment,13486.5,entire_home,8,0,1,0,0,0,0,0,0,0,0,Brazil
21585,Apartment,2038.5,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
21586,Apartment,1188.0,room,2,0,1,0,0,0,0,0,0,0,0,Brazil
21587,Apartment,14850.0,entire_home,6,0,1,0,0,0,0,0,0,0,0,Brazil
21588,Apartment,4765.5,entire_home,5,0,1,0,0,0,0,0,0,0,0,Brazil
21589,Apartment,1080.0,entire_home,2,0,1,0,0,0,0,0,0,0,0,Brazil
21590,Apartment,2727.0,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
21591,Apartment,25623.0,entire_home,5,0,1,0,0,0,0,0,0,0,0,Brazil
21592,Apartment,5386.5,entire_home,6,0,1,0,0,0,0,0,0,0,0,Brazil
21593,Apartment,1471.5,room,2,0,1,0,0,0,0,0,0,0,0,Brazil
21594,Apartment,2727.0,entire_home,6,0,1,0,0,0,0,0,0,0,0,Brazil
21595,Apartment,1188.0,room,1,0,0,0,0,0,0,0,0,0,0,Brazil
21596,Apartment,3631.5,entire_home,5,0,1,0,0,0,0,0,0,0,0,Brazil
21597,Apartment,2727.0,room,5,0,0,0,0,0,0,0,0,0,1,Brazil
21598,Apartment,24313.5,entire_home,8,0,0,0,0,0,0,0,0,0,0,Brazil
21599,Apartment,9463.5,entire_home,7,0,1,0,0,0,0,0,0,0,0,Brazil
21600,Apartment,2943.0,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
21601,Apartment,1026.0,room,10,0,0,0,0,0,0,0,0,0,0,Brazil
21602,Apartment,2160.0,entire_home,3,0,0,0,0,0,0,0,0,0,0,Brazil
21603,Apartment,796.5,room,8,0,0,0,0,0,0,0,0,0,0,Brazil
21604,Apartment,6466.5,entire_home,6,0,1,0,0,0,0,0,0,0,0,Brazil
21605,Homestay,1188.0,room,2,0,0,0,0,0,0,0,0,0,0,Brazil
21606,Apartment,8100.0,entire_home,16,0,0,0,0,0,0,0,0,0,0,Brazil
21607,Apartment,1647.0,room,3,0,1,0,0,0,0,0,0,0,0,Brazil
21608,Apartment,1984.5,room,2,0,0,0,0,0,0,0,0,0,0,Brazil
21609,Apartment,1134.0,entire_home,3,0,0,0,0,0,0,0,0,0,0,Brazil
21610,Apartment,2443.5,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
21611,Apartment,1417.5,room,2,0,1,0,0,0,0,0,0,0,0,Brazil
21612,Apartment,4306.5,entire_home,5,0,0,0,0,0,0,0,0,1,0,Brazil
21613,House,2727.0,room,1,0,1,0,0,0,0,0,0,0,0,Brazil
21614,Apartment,1876.5,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
21615,Apartment,3402.0,room,2,0,0,0,0,0,0,0,0,0,0,Brazil
21616,Apartment,742.5,room,1,0,0,0,0,0,0,0,0,1,0,Brazil
21617,Apartment,2727.0,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
21618,Apartment,1363.5,room,2,0,0,0,0,0,0,0,0,0,0,Brazil
21619,Apartment,1984.5,entire_home,6,0,1,0,0,0,0,0,0,0,0,Brazil
21620,Apartment,0.0,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
21621,Apartment,2038.5,room,4,0,1,0,0,0,0,0,0,0,0,Brazil
21622,House,21600.0,entire_home,16,0,1,0,0,0,0,0,0,0,0,Brazil
21623,Apartment,3793.5,entire_home,6,0,1,0,0,0,0,0,0,0,0,Brazil
21624,Apartment,1876.5,room,1,0,1,0,0,0,0,0,0,0,0,Brazil
21625,Apartment,2727.0,entire_home,5,0,1,0,0,0,0,0,0,0,0,Brazil
21626,Apartment,3118.5,entire_home,3,0,1,0,0,0,0,0,0,0,0,Brazil
21627,Apartment,4819.5,entire_home,6,0,1,0,0,0,0,0,0,0,0,Brazil
21628,House,6750.0,room,6,0,0,0,0,0,0,0,0,0,0,Brazil
21629,Apartment,2214.0,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
21630,Apartment,1593.0,entire_home,3,0,1,0,0,0,0,0,0,0,0,Brazil
21631,Apartment,1647.0,room,3,0,0,0,0,0,0,0,0,0,0,Brazil
21632,Apartment,5670.0,entire_home,6,0,1,0,0,0,0,0,0,1,0,Brazil
21633,Apartment,4698.0,entire_home,3,0,0,0,0,0,0,0,0,0,0,Brazil
21634,Apartment,1876.5,entire_home,2,0,0,0,0,0,0,0,0,0,0,Brazil
21635,Apartment,10651.5,entire_home,6,0,0,0,0,0,0,0,0,0,0,Brazil
21636,Apartment,3402.0,entire_home,6,0,1,0,0,0,0,0,0,0,0,Brazil
21637,Apartment,16038.0,entire_home,10,0,0,0,0,0,0,0,0,0,0,Brazil
21638,Apartment,1471.5,entire_home,2,0,0,0,0,0,0,0,0,0,0,Brazil
21639,House,10800.0,entire_home,16,0,1,0,0,0,0,0,0,0,0,Brazil
21640,Apartment,2781.0,entire_home,6,1,1,0,0,0,0,0,0,0,0,Brazil
21641,Apartment,1876.5,room,2,0,0,0,0,0,0,0,0,0,0,Brazil
21642,House,1363.5,room,2,0,1,0,0,0,0,0,0,0,0,Brazil
21643,Apartment,4482.0,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
21644,House,1417.5,room,2,0,1,0,0,0,0,0,0,0,0,Brazil
21645,Apartment,2038.5,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
21646,Apartment,1363.5,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
21647,Apartment,958.5,room,2,0,0,0,0,0,0,0,0,0,0,Brazil
21648,Apartment,1647.0,entire_home,2,0,1,0,0,0,0,0,0,0,0,Brazil
21649,Apartment,1363.5,room,1,0,0,0,0,0,0,0,0,0,0,Brazil
21650,Apartment,5103.0,entire_home,3,0,0,0,0,0,0,0,0,0,0,Brazil
21651,Apartment,1188.0,room,4,0,0,0,0,0,0,0,0,0,0,Brazil
21652,Apartment,4198.5,entire_home,3,0,1,0,0,0,0,0,0,0,0,Brazil
21653,Apartment,675.0,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
21654,House,8100.0,entire_home,7,0,1,0,0,0,0,0,0,0,0,Brazil
21655,Apartment,1363.5,room,2,0,0,0,0,0,0,0,0,1,0,Brazil
21656,Apartment,2943.0,entire_home,5,0,0,0,0,0,0,0,0,0,0,Brazil
21657,Apartment,566757.0,room,1,0,0,0,0,0,0,0,0,0,0,Brazil
21658,Apartment,5157.0,entire_home,3,0,1,0,0,0,0,0,0,0,0,Brazil
21659,Apartment,1984.5,entire_home,2,0,0,0,0,0,0,0,0,0,0,Brazil
21660,Apartment,2038.5,entire_home,2,0,1,0,0,0,0,0,0,0,0,Brazil
21661,Lodge,1134.0,room,1,0,0,0,0,0,0,0,0,0,0,Brazil
21662,Apartment,5724.0,entire_home,3,0,1,0,0,0,0,0,0,0,0,Brazil
21663,Apartment,13486.5,entire_home,6,0,0,0,0,0,0,0,0,0,0,Brazil
21664,Apartment,4698.0,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
21665,Apartment,459.0,room,1,0,0,0,0,0,0,0,0,0,0,Brazil
21666,Apartment,4198.5,entire_home,1,0,1,0,0,0,0,0,0,0,0,Brazil
21667,Apartment,4698.0,entire_home,8,0,0,0,0,0,0,0,0,0,0,Brazil
21668,Apartment,1363.5,room,1,0,1,0,0,0,0,0,0,0,0,Brazil
21669,Apartment,2160.0,entire_home,5,0,1,0,0,0,0,0,0,0,0,Brazil
21670,Apartment,3793.5,entire_home,6,0,1,0,0,0,0,0,0,0,0,Brazil
21671,House,8100.0,entire_home,1,0,0,0,0,0,0,0,0,0,0,Brazil
21672,House,1188.0,room,2,0,0,0,0,0,0,0,0,0,0,Brazil
21673,House,1471.5,room,2,0,0,0,0,0,0,0,0,0,0,Brazil
21674,Apartment,1984.5,room,2,0,1,0,0,0,0,0,0,0,0,Brazil
21675,Apartment,8100.0,entire_home,8,0,1,0,0,0,0,0,0,0,0,Brazil
21676,Apartment,9463.5,room,4,0,1,0,0,0,0,0,0,0,0,Brazil
21677,Apartment,4252.5,entire_home,6,0,1,0,0,0,0,0,0,0,0,Brazil
21678,Apartment,1363.5,room,2,0,0,0,0,0,0,0,0,0,0,Brazil
21679,Apartment,1363.5,room,2,0,1,0,0,0,0,0,0,0,0,Brazil
21680,Apartment,6682.5,entire_home,9,0,0,0,0,0,0,0,0,0,0,Brazil
21681,Apartment,3969.0,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
21682,Apartment,6574.5,entire_home,6,0,0,0,0,0,0,0,0,0,0,Brazil
21683,Apartment,5157.0,entire_home,8,0,1,0,0,0,0,0,0,0,0,Brazil
21684,Apartment,1363.5,entire_home,3,0,0,0,0,0,0,0,0,0,0,Brazil
21685,Apartment,1876.5,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
21686,Apartment,12811.5,entire_home,6,0,1,0,0,0,0,0,0,0,0,Brazil
21687,Apartment,5386.5,room,2,0,0,0,0,0,0,0,0,0,0,Brazil
21688,Apartment,7141.5,entire_home,6,0,1,0,0,0,0,0,0,0,0,Brazil
21689,Apartment,2443.5,entire_home,2,0,1,0,0,0,0,0,0,0,0,Brazil
21690,Apartment,2659.5,entire_home,6,0,1,0,0,0,0,0,0,0,0,Brazil
21691,Apartment,13486.5,room,2,0,1,0,0,0,0,0,0,0,0,Brazil
21692,Apartment,1026.0,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
21693,Apartment,4698.0,entire_home,11,0,1,0,0,0,0,0,0,0,0,Brazil
21694,Apartment,4482.0,entire_home,8,0,1,0,0,0,0,0,0,0,0,Brazil
21695,Apartment,7816.5,entire_home,6,0,1,0,0,0,0,0,0,0,0,Brazil
21696,Apartment,3064.5,entire_home,5,0,1,0,0,0,0,0,0,0,0,Brazil
21697,Lodge,2322.0,entire_home,5,0,1,0,0,0,0,0,0,0,0,Brazil
21698,Apartment,3402.0,entire_home,3,0,1,0,0,0,0,0,0,0,0,Brazil
21699,Apartment,2943.0,entire_home,7,0,1,0,0,0,0,0,0,0,0,Brazil
21700,Apartment,5386.5,entire_home,6,0,1,0,0,0,0,0,0,1,0,Brazil
21701,Apartment,3969.0,entire_home,6,0,1,0,0,0,0,0,0,0,0,Brazil
21702,House,1809.0,room,3,0,1,0,0,0,0,0,0,0,0,Brazil
21703,Apartment,2160.0,entire_home,4,0,0,0,1,0,0,0,0,0,1,Brazil
21704,Apartment,4981.5,entire_home,5,0,1,0,0,0,0,0,0,0,0,Brazil
21705,Apartment,5440.5,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
21706,Apartment,5157.0,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
21707,Apartment,6750.0,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
21708,Apartment,1363.5,room,3,0,1,0,0,0,0,0,0,0,0,Brazil
21709,Apartment,2038.5,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
21710,Apartment,2038.5,entire_home,3,0,1,0,0,0,0,0,0,0,0,Brazil
21711,Apartment,6750.0,entire_home,6,0,1,0,0,0,0,0,0,0,0,Brazil
21712,Apartment,2268.0,room,2,0,1,0,0,0,0,0,0,0,0,Brazil
21713,Apartment,6237.0,room,1,0,0,0,0,0,0,0,0,0,0,Brazil
21714,Apartment,2443.5,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
21715,Apartment,2038.5,entire_home,6,0,1,0,0,0,0,0,0,0,0,Brazil
21716,Apartment,80986.5,entire_home,6,0,0,0,0,0,0,0,0,0,0,Brazil
21717,House,2443.5,room,4,0,1,0,0,0,0,0,0,0,0,Brazil
21718,Apartment,10543.5,entire_home,2,0,1,0,0,0,0,0,0,0,0,Brazil
21719,Apartment,3348.0,entire_home,3,0,0,0,1,0,0,0,0,0,0,Brazil
21720,Apartment,1701.0,entire_home,5,0,0,0,0,0,0,0,0,0,0,Brazil
21721,Apartment,621.0,room,1,0,1,0,0,0,0,0,0,0,0,Brazil
21722,Apartment,2038.5,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
21723,Apartment,14175.0,entire_home,2,0,1,0,0,0,0,0,0,0,0,Brazil
21724,House,2038.5,room,1,0,0,0,0,0,0,0,0,0,0,Brazil
21725,Apartment,2376.0,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
21726,Apartment,1080.0,room,2,0,0,0,0,0,0,0,0,0,0,Brazil
21727,Apartment,2835.0,entire_home,5,0,1,0,0,0,0,0,0,0,0,Brazil
21728,Apartment,6750.0,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
21729,Homestay,567.0,room,2,0,1,0,0,0,0,0,0,0,0,Brazil
21730,Apartment,2727.0,room,3,0,0,0,0,0,0,0,0,0,0,Brazil
21731,Apartment,12123.0,entire_home,5,0,1,0,0,0,0,0,0,0,0,Brazil
